code,onset,offset,code.value
transcribe,00:22:09.601,00:22:10.101,"m,here"
transcribe,00:22:10.161,00:22:10.661,"b,c"
transcribe,00:22:10.889,00:22:11.389,"b,c"
transcribe,00:22:12.189,00:22:12.689,"b,c"
transcribe,00:22:13.446,00:22:13.946,"m,no?"
transcribe,00:22:13.910,00:22:14.410,"b,c"
transcribe,00:22:14.716,00:22:15.216,"m,you hate mommy"
transcribe,00:22:15.446,00:22:15.946,"b,c"
transcribe,00:22:17.274,00:22:17.774,"b,c"
transcribe,00:22:19.708,00:22:20.208,"b,c"
transcribe,00:22:20.221,00:22:20.721,"b,c"
transcribe,00:22:21.444,00:22:21.944,"b,c"
transcribe,00:22:22.187,00:22:22.687,"b,c"
transcribe,00:22:23.303,00:22:23.803,"m,xxx"
transcribe,00:22:24.652,00:22:25.152,"b,c"
transcribe,00:22:26.512,00:22:27.012,"b,c"
transcribe,00:22:26.777,00:22:27.277,"m,yeah"
transcribe,00:22:27.474,00:22:27.974,"m,let's"
transcribe,00:22:28.000,00:22:28.500,"b,c"
transcribe,00:22:29.426,00:22:29.926,"b,c"
transcribe,00:22:31.287,00:22:31.787,"b,c"
transcribe,00:22:32.016,00:22:32.516,"m,come here"
transcribe,00:22:32.745,00:22:33.245,"b,c"
transcribe,00:22:33.518,00:22:34.018,"b,c"
transcribe,00:22:35.101,00:22:35.601,"b,c"
transcribe,00:22:37.005,00:22:37.505,"b,c"
transcribe,00:22:39.038,00:22:39.538,"b,c"
transcribe,00:22:39.904,00:22:40.404,"b,c"
transcribe,00:22:42.585,00:22:43.085,"b,c"
transcribe,00:22:43.392,00:22:43.892,"m,where's lucca?"
transcribe,00:22:45.174,00:22:45.674,"m,no"
transcribe,00:22:45.672,00:22:46.172,"m,you're not xxx"
transcribe,00:22:47.142,00:22:47.642,"b,c"
transcribe,00:22:50.908,00:22:51.408,"m,luca"
transcribe,00:22:51.436,00:22:51.936,"b,c"
transcribe,00:22:53.018,00:22:53.518,"m,shh"
transcribe,00:22:53.654,00:22:54.154,"b,c"
transcribe,00:22:53.809,00:22:54.309,"m,shh"
transcribe,00:22:54.629,00:22:55.129,"b,c"
transcribe,00:22:55.157,00:22:55.657,"m,shh"
transcribe,00:22:56.196,00:22:56.696,"b,c"
transcribe,00:22:57.373,00:22:57.873,"m,shh"
transcribe,00:22:58.740,00:22:59.240,"m,you're ok"
transcribe,00:23:00.693,00:23:01.193,"m,hey"
transcribe,00:23:01.514,00:23:02.014,"b,c"
transcribe,00:23:02.304,00:23:02.804,"b,c"
transcribe,00:23:03.221,00:23:03.721,"b,c"
transcribe,00:23:04.383,00:23:04.883,"m,xxx"
transcribe,00:23:04.834,00:23:05.334,"b,c"
transcribe,00:23:05.065,00:23:05.565,"m,calm down"
transcribe,00:23:05.994,00:23:06.494,"b,c"
transcribe,00:23:06.196,00:23:06.696,"m,it's ok"
transcribe,00:23:07.251,00:23:07.751,"m,calm down"
transcribe,00:23:08.148,00:23:08.648,"b,c"
transcribe,00:23:09.482,00:23:09.982,"b,c"
transcribe,00:23:12.117,00:23:12.617,"b,c"
transcribe,00:23:13.513,00:23:14.013,"b,c"
transcribe,00:23:15.682,00:23:16.182,"b,b"
transcribe,00:23:16.443,00:23:16.943,"b,c"
transcribe,00:23:18.303,00:23:18.803,"b,c"
transcribe,00:23:19.742,00:23:20.242,"b,c"
transcribe,00:23:20.934,00:23:21.434,"m,ha"
transcribe,00:23:21.817,00:23:22.317,"b,c"
transcribe,00:23:22.794,00:23:23.294,"b,c"
transcribe,00:23:23.119,00:23:23.619,"m,ok"
transcribe,00:23:23.537,00:23:24.037,"m,your tum"
transcribe,00:23:24.794,00:23:25.294,"m,i know"
transcribe,00:23:25.198,00:23:25.698,"m,you're all gassy"
transcribe,00:23:25.926,00:23:26.426,"b,c"
transcribe,00:23:26.313,00:23:26.813,"m,it's ok"
transcribe,00:23:26.886,00:23:27.386,"b,c"
transcribe,00:23:28.203,00:23:28.703,"m,come here"
transcribe,00:23:29.553,00:23:30.053,"b,c"
transcribe,00:23:30.158,00:23:30.658,"b,c"
transcribe,00:23:30.514,00:23:31.014,"m,mwhah"
transcribe,00:23:31.118,00:23:31.618,"m,whaaaa"
transcribe,00:23:32.529,00:23:33.029,"b,b"
transcribe,00:23:33.303,00:23:33.803,"m,come here"
transcribe,00:23:33.381,00:23:33.881,"b,c"
transcribe,00:23:36.297,00:23:36.797,"b,c"
transcribe,00:23:37.426,00:23:37.926,"b,c"
transcribe,00:23:38.232,00:23:38.732,"m,your tummmy hurt?"
transcribe,00:23:39.520,00:23:40.020,"b,c"
transcribe,00:23:40.233,00:23:40.733,"b,c"
transcribe,00:23:41.595,00:23:42.095,"b,c"
transcribe,00:23:43.270,00:23:43.770,"b,c"
transcribe,00:23:45.006,00:23:45.506,"m,shhh"
transcribe,00:23:47.720,00:23:48.220,"b,c"
transcribe,00:23:49.267,00:23:49.767,"m,xxx"
transcribe,00:23:49.531,00:23:50.031,"b,c"
transcribe,00:23:50.291,00:23:50.791,"b,c"
transcribe,00:23:51.409,00:23:51.909,"b,c"
transcribe,00:23:52.059,00:23:52.559,"m,here have some water"
transcribe,00:23:52.337,00:23:52.837,"b,c"
transcribe,00:23:54.321,00:23:54.821,"b,c"
transcribe,00:24:01.745,00:24:02.245,"b,c"
transcribe,00:24:04.286,00:24:04.786,"m,mm"
transcribe,00:24:06.632,00:24:07.132,"b,c"
transcribe,00:24:07.720,00:24:08.220,"b,c"
transcribe,00:24:09.889,00:24:10.389,"b,c"
transcribe,00:24:10.820,00:24:11.320,"b,c"
transcribe,00:24:11.237,00:24:11.737,"m,is that better?"
transcribe,00:24:12.309,00:24:12.809,"m,can I have the cup?"
transcribe,00:24:12.571,00:24:13.071,"b,c"
transcribe,00:24:14.884,00:24:15.384,"m,xxx"
transcribe,00:24:16.170,00:24:16.670,"m,hey"
transcribe,00:24:19.363,00:24:19.863,"m,luca"
transcribe,00:24:22.772,00:24:23.272,"b,c"
transcribe,00:24:23.704,00:24:24.204,"b,c"
transcribe,00:24:26.695,00:24:27.195,"b,c"
transcribe,00:24:31.779,00:24:32.279,"b,c"
transcribe,00:24:32.630,00:24:33.130,"b,c"
transcribe,00:24:33.577,00:24:34.077,"m,hey you wanna put your oven mitt on?"
transcribe,00:24:35.779,00:24:36.279,"b,c"
transcribe,00:24:37.963,00:24:38.463,"m,here"
transcribe,00:24:38.908,00:24:39.408,"m,no?"
transcribe,00:24:39.654,00:24:40.154,"m,yes?"
transcribe,00:24:41.065,00:24:41.565,"m,no"
transcribe,00:24:41.591,00:24:42.091,"b,c"
transcribe,00:24:42.009,00:24:42.509,"m,ok"
transcribe,00:24:46.281,00:24:46.781,"b,b"
transcribe,00:24:47.413,00:24:47.913,"b,c"
transcribe,00:24:48.622,00:24:49.122,"m,yeah"
transcribe,00:24:48.638,00:24:49.138,"b,c"
transcribe,00:24:49.477,00:24:49.977,"m,yeah"
transcribe,00:24:49.817,00:24:50.317,"b,c"
transcribe,00:24:50.268,00:24:50.768,"m,yeah"
transcribe,00:24:50.979,00:24:51.479,"b,b"
transcribe,00:24:52.389,00:24:52.889,"b,b"
transcribe,00:24:53.769,00:24:54.269,"b,b"
transcribe,00:25:03.660,00:25:04.160,"b,c"
transcribe,00:25:05.207,00:25:05.707,"b,c"
transcribe,00:25:06.432,00:25:06.932,"b,c"
transcribe,00:25:07.829,00:25:08.329,"m,what?"
transcribe,00:25:08.371,00:25:08.871,"m,uh oh"
transcribe,00:25:12.402,00:25:12.902,"b,c"
transcribe,00:25:14.617,00:25:15.117,"b,c"
transcribe,00:25:15.718,00:25:16.218,"m,what happened now?"
transcribe,00:25:15.921,00:25:16.421,"b,c"
transcribe,00:25:16.432,00:25:16.932,"m,did you?"
transcribe,00:25:17.825,00:25:18.325,"b,c"
transcribe,00:25:18.693,00:25:19.193,"b,c"
transcribe,00:25:21.082,00:25:21.582,"m,here you go"
transcribe,00:25:21.623,00:25:22.123,"b,c"
transcribe,00:25:22.446,00:25:22.946,"b,c"
transcribe,00:25:22.940,00:25:23.440,"m,ooh"
transcribe,00:25:25.825,00:25:26.325,"b,c"
transcribe,00:25:29.157,00:25:29.657,"b,c"
transcribe,00:25:29.576,00:25:30.076,"b,c"
transcribe,00:25:31.296,00:25:31.796,"b,c"
transcribe,00:25:32.799,00:25:33.299,"b,c"
transcribe,00:25:34.335,00:25:34.835,"m,here"
transcribe,00:25:34.488,00:25:34.988,"b,c"
transcribe,00:25:37.650,00:25:38.150,"b,c"
transcribe,00:25:39.433,00:25:39.933,"b,c"
transcribe,00:25:44.006,00:25:44.506,"m,you want some cheerio?"
transcribe,00:25:46.052,00:25:46.552,"m,yeah"
transcribe,00:25:47.072,00:25:47.572,"b,b"
transcribe,00:25:48.126,00:25:48.626,"b,b"
transcribe,00:25:49.086,00:25:49.586,"b,b"
transcribe,00:25:49.752,00:25:50.252,"b,c"
transcribe,00:25:52.451,00:25:52.951,"b,c"
transcribe,00:25:54.233,00:25:54.733,"b,c"
transcribe,00:25:55.365,00:25:55.865,"b,c"
transcribe,00:25:56.045,00:25:56.545,"b,c"
transcribe,00:25:56.899,00:25:57.399,"m,you wanna give me that?"
transcribe,00:25:58.664,00:25:59.164,"m,ahh"
transcribe,00:25:59.782,00:26:00.282,"m,you feel better?"
transcribe,00:26:00.990,00:26:01.490,"b,c"
transcribe,00:26:02.710,00:26:03.210,"b,c"
transcribe,00:26:03.890,00:26:04.390,"b,c"
transcribe,00:26:05.082,00:26:05.582,"b,c"
transcribe,00:26:07.439,00:26:07.939,"b,c"
transcribe,00:26:09.392,00:26:09.892,"b,c"
transcribe,00:26:15.003,00:26:15.503,"b,c"
transcribe,00:26:16.632,00:26:17.132,"b,c"
transcribe,00:26:17.483,00:26:17.983,"b,c"
transcribe,00:26:18.523,00:26:19.023,"b,c"
transcribe,00:26:20.583,00:26:21.083,"b,c"
transcribe,00:26:21.638,00:26:22.138,"b,c"
transcribe,00:26:22.413,00:26:22.913,"b,c"
transcribe,00:26:23.792,00:26:24.292,"b,c"
transcribe,00:26:26.892,00:26:27.392,"b,c"
transcribe,00:26:27.931,00:26:28.431,"b,c"
transcribe,00:26:28.877,00:26:29.377,"b,c"
transcribe,00:26:30.224,00:26:30.724,"b,c"
transcribe,00:26:31.077,00:26:31.577,"m,what?"
transcribe,00:26:31.388,00:26:31.888,"m,what are you doing?"
transcribe,00:26:33.417,00:26:33.917,"b,c"
transcribe,00:26:34.207,00:26:34.707,"b,b"
transcribe,00:26:35.138,00:26:35.638,"b,b"
transcribe,00:26:36.286,00:26:36.786,"m,hehe"
transcribe,00:26:40.130,00:26:40.630,"m,huh"
transcribe,00:26:41.115,00:26:41.615,"m,whoah"
transcribe,00:26:43.054,00:26:43.554,"m,whoah"
transcribe,00:26:43.904,00:26:44.404,"b,uh oh"
transcribe,00:26:44.633,00:26:45.133,"m,yeah"
transcribe,00:26:45.175,00:26:45.675,"m,uh oh"
transcribe,00:26:45.609,00:26:46.109,"m,what'd you do?"
transcribe,00:26:47.578,00:26:48.078,"b,b"
transcribe,00:26:49.330,00:26:49.830,"b,b"
transcribe,00:26:50.369,00:26:50.869,"m,huh"
transcribe,00:26:51.129,00:26:51.629,"m,oh"
transcribe,00:26:51.686,00:26:52.186,"m,uh oh"
transcribe,00:26:54.600,00:26:55.100,"m,whoop"
transcribe,00:26:55.514,00:26:56.014,"b,b"
transcribe,00:26:56.957,00:26:57.457,"m,you almost got it off"
transcribe,00:26:58.878,00:26:59.378,"m,huh"
transcribe,00:26:59.157,00:26:59.657,"m,whoah"
transcribe,00:27:01.157,00:27:01.657,"m,you're so strong"
transcribe,00:27:03.900,00:27:04.400,"m,what'd you do?"
transcribe,00:27:12.056,00:27:12.556,"m,now that can't go back on"
transcribe,00:27:14.674,00:27:15.174,"m,hehehe"
transcribe,00:27:18.395,00:27:18.895,"b,c"
transcribe,00:27:19.107,00:27:19.607,"m,it's ok"
transcribe,00:27:46.404,00:27:46.904,"b,b"
transcribe,00:27:47.333,00:27:47.833,"m,it's ok"
transcribe,00:27:54.975,00:27:55.475,"m,oh"
transcribe,00:27:55.752,00:27:56.252,"m,good job putting it back together"
transcribe,00:28:19.094,00:28:19.594,"b,uh oh"
transcribe,00:28:19.915,00:28:20.415,"m,haha hm"
transcribe,00:28:21.481,00:28:21.981,"m,ha"
transcribe,00:28:21.822,00:28:22.322,"b,b"
transcribe,00:28:22.179,00:28:22.679,"m,what are you doing silly?"
transcribe,00:28:24.211,00:28:24.711,"m,you gonna put that on your head?"
transcribe,00:28:25.108,00:28:25.608,"m,ok"
transcribe,00:28:28.100,00:28:28.600,"b,c"
transcribe,00:28:33.634,00:28:34.134,"m,ha"
transcribe,00:28:39.137,00:28:39.637,"b,b"
transcribe,00:28:39.725,00:28:40.225,"b,c"
transcribe,00:28:45.028,00:28:45.528,"b,b"
transcribe,00:29:07.765,00:29:08.265,"b,c"
transcribe,00:29:08.557,00:29:09.057,"b,c"
transcribe,00:29:09.287,00:29:09.787,"b,b"
transcribe,00:29:09.998,00:29:10.498,"m,uh oh"
transcribe,00:29:11.051,00:29:11.551,"b,c"
transcribe,00:29:12.725,00:29:13.225,"b,c"
transcribe,00:29:13.917,00:29:14.417,"b,c"
transcribe,00:29:15.902,00:29:16.402,"m,bless you"
transcribe,00:29:16.569,00:29:17.069,"b,c"
transcribe,00:29:31.293,00:29:31.793,"m,hm"
transcribe,00:29:33.882,00:29:34.382,"b,b"
transcribe,00:29:35.038,00:29:35.538,"b,b"
transcribe,00:29:37.928,00:29:38.428,"m,he can go there"
transcribe,00:29:39.339,00:29:39.839,"b,b"
transcribe,00:29:41.294,00:29:41.794,"b,b"
transcribe,00:29:41.463,00:29:41.963,"b,b"
transcribe,00:29:42.764,00:29:43.264,"b,b"
transcribe,00:29:46.142,00:29:46.642,"b,b"
transcribe,00:29:52.884,00:29:53.384,"b,c"
transcribe,00:29:53.351,00:29:53.851,"b,c"
transcribe,00:30:08.678,00:30:09.178,"m,hm"
transcribe,00:30:09.298,00:30:09.798,"b,c"
transcribe,00:30:10.211,00:30:10.711,"b,c"
transcribe,00:30:10.616,00:30:11.116,"b,b"
transcribe,00:30:12.227,00:30:12.727,"b,b"
transcribe,00:30:14.614,00:30:15.114,"b,b"
transcribe,00:30:26.115,00:30:26.615,"b,b"
transcribe,00:30:28.904,00:30:29.404,"b,b"
transcribe,00:30:29.865,00:30:30.365,"b,b"
transcribe,00:30:30.733,00:30:31.233,"b,b"
transcribe,00:30:31.894,00:30:32.394,"b,b"
transcribe,00:30:32.097,00:30:32.597,"m,wait xxx"
transcribe,00:30:32.807,00:30:33.307,"b,b"
transcribe,00:30:34.561,00:30:35.061,"b,c"
transcribe,00:30:40.372,00:30:40.872,"m,oh"
transcribe,00:30:42.278,00:30:42.778,"m,hello"
transcribe,00:30:43.286,00:30:43.786,"m,hello"
transcribe,00:30:45.766,00:30:46.266,"m,look Luca"
transcribe,00:30:46.881,00:30:47.381,"m,hello"
transcribe,00:30:47.112,00:30:47.612,"m,you wanna talk to Luca?"
transcribe,00:30:48.941,00:30:49.441,"b,b"
transcribe,00:30:49.469,00:30:49.969,"m,you wanna talk to Luca?"
transcribe,00:30:50.292,00:30:50.792,"m,it's for you"
transcribe,00:30:52.181,00:30:52.681,"m,it's for you"
transcribe,00:30:52.801,00:30:53.301,"b,c"
transcribe,00:30:52.817,00:30:53.317,"m,no?"
transcribe,00:30:53.577,00:30:54.077,"m,ok"
transcribe,00:30:56.474,00:30:56.974,"m,for you"
transcribe,00:30:57.488,00:30:57.988,"b,c"
transcribe,00:30:58.196,00:30:58.696,"b,c"
transcribe,00:30:59.403,00:30:59.903,"m,what?"
transcribe,00:31:01.386,00:31:01.886,"b,c"
transcribe,00:31:01.774,00:31:02.274,"m,no you don't want to play with that?"
transcribe,00:31:02.433,00:31:02.933,"m,ok"
transcribe,00:31:02.843,00:31:03.343,"b,c"
transcribe,00:31:04.238,00:31:04.738,"b,c"
transcribe,00:31:05.106,00:31:05.606,"b,c"
transcribe,00:31:05.681,00:31:06.181,"b,c"
transcribe,00:31:06.718,00:31:07.218,"b,c"
transcribe,00:31:07.385,00:31:07.885,"b,c"
transcribe,00:31:10.099,00:31:10.599,"b,c"
transcribe,00:31:11.213,00:31:11.713,"b,b"
transcribe,00:31:12.282,00:31:12.782,"b,hello"
transcribe,00:31:13.647,00:31:14.147,"b,yeah"
transcribe,00:31:15.801,00:31:16.301,"m,hello?"
transcribe,00:31:43.129,00:31:43.629,"m,huh"
transcribe,00:31:43.857,00:31:44.357,"m,hello"
transcribe,00:31:48.150,00:31:48.650,"b,b"
transcribe,00:31:48.940,00:31:49.440,"m,yeah?"
transcribe,00:32:07.836,00:32:08.336,"b,b"
transcribe,00:32:13.524,00:32:14.024,"m,whoop"
transcribe,00:32:25.538,00:32:26.038,"b,c"
transcribe,00:32:33.227,00:32:33.727,"m,what are you doing?"
transcribe,00:32:56.940,00:32:57.440,"b,b"
transcribe,00:32:59.530,00:33:00.030,"b,b"
transcribe,00:33:10.257,00:33:10.757,"b,b"
transcribe,00:33:16.146,00:33:16.646,"b,b"
transcribe,00:33:16.874,00:33:17.374,"b,b"
transcribe,00:33:21.012,00:33:21.512,"b,b"
transcribe,00:33:22.284,00:33:22.784,"b,c"
transcribe,00:33:22.578,00:33:23.078,"b,c"
transcribe,00:33:36.686,00:33:37.186,"m,probably an easier way than that"
transcribe,00:33:38.732,00:33:39.232,"b,c"
transcribe,00:33:41.895,00:33:42.395,"b,c"
transcribe,00:33:45.134,00:33:45.634,"b,c"
transcribe,00:33:46.157,00:33:46.657,"b,c"
transcribe,00:33:55.998,00:33:56.498,"b,wow"
transcribe,00:33:57.161,00:33:57.661,"m,wow"
transcribe,00:33:58.494,00:33:58.994,"m,hey"
transcribe,00:33:59.487,00:33:59.987,"m,hey"
transcribe,00:34:00.586,00:34:01.086,"m,luca"
transcribe,00:34:01.362,00:34:01.862,"b,b"
transcribe,00:34:01.469,00:34:01.969,"m,please don't touch that"
transcribe,00:34:03.840,00:34:04.340,"m,eye rubbies"
transcribe,00:34:05.361,00:34:05.861,"m,the eye rubbies"
transcribe,00:34:07.407,00:34:07.907,"b,c"
transcribe,00:34:08.119,00:34:08.619,"m,you gonna go to your room?"
transcribe,00:34:09.066,00:34:09.566,"b,c"
transcribe,00:34:09.872,00:34:10.372,"b,c"
transcribe,00:34:10.290,00:34:10.790,"m,ok"
transcribe,00:34:10.662,00:34:11.162,"b,c"
transcribe,00:34:10.812,00:34:11.312,"m,we can go to your room"
transcribe,00:34:13.390,00:34:13.890,"b,c"
transcribe,00:34:14.707,00:34:15.207,"m,hwuwh"
transcribe,00:34:16.443,00:34:16.943,"b,c"
transcribe,00:34:17.187,00:34:17.687,"m,ready?"
transcribe,00:34:17.238,00:34:17.738,"m,we're gonna go like this"
transcribe,00:34:19.186,00:34:19.686,"m,we're gonna go weee"
transcribe,00:34:21.182,00:34:21.682,"b,b"
transcribe,00:34:21.946,00:34:22.446,"b,c"
transcribe,00:34:22.643,00:34:23.143,"m,heh"
transcribe,00:34:23.620,00:34:24.120,"m,and weee"
transcribe,00:34:26.145,00:34:26.645,"m,haha"
transcribe,00:34:27.744,00:34:28.244,"m,and weee"
transcribe,00:34:29.418,00:34:29.918,"b,b"
transcribe,00:34:30.984,00:34:31.484,"m,haha"
transcribe,00:34:31.356,00:34:31.856,"m,mister runny nose"
transcribe,00:34:32.037,00:34:32.537,"b,b"
transcribe,00:34:32.627,00:34:33.127,"m,yeaahh"
transcribe,00:34:35.324,00:34:35.824,"m,hehehe"
transcribe,00:34:36.206,00:34:36.706,"b,c"
transcribe,00:34:36.407,00:34:36.907,"b,c"
transcribe,00:34:37.679,00:34:38.179,"b,c"
transcribe,00:34:41.722,00:34:42.222,"b,b"
transcribe,00:34:42.871,00:34:43.371,"b,b"
transcribe,00:34:43.318,00:34:43.818,"m,here"
transcribe,00:34:43.350,00:34:43.850,"m,come here"
transcribe,00:34:44.635,00:34:45.135,"m,huh"
transcribe,00:34:44.976,00:34:45.476,"m,why is this book ripping already?"
transcribe,00:34:46.869,00:34:47.369,"m,come here"
transcribe,00:34:47.722,00:34:48.222,"m,what"
transcribe,00:34:48.233,00:34:48.733,"m,oh my god"
transcribe,00:34:49.985,00:34:50.485,"m,this book is ripping"
transcribe,00:34:51.223,00:34:51.723,"m,from xxx"
transcribe,00:34:51.721,00:34:52.221,"b,c"
transcribe,00:34:52.899,00:34:53.399,"m,ready?"
transcribe,00:34:54.463,00:34:54.963,"m,princess"
transcribe,00:34:57.299,00:34:57.799,"m,trouble"
transcribe,00:35:00.913,00:35:01.413,"m,boy"
transcribe,00:35:04.477,00:35:04.977,"m,learn"
transcribe,00:35:07.406,00:35:07.906,"m,captain"
transcribe,00:35:09.561,00:35:10.061,"m,space"
transcribe,00:35:12.197,00:35:12.697,"m,help"
transcribe,00:35:14.723,00:35:15.223,"m,garbage"
transcribe,00:35:16.505,00:35:17.005,"m,swing"
transcribe,00:35:18.055,00:35:18.555,"m,dual"
transcribe,00:35:20.287,00:35:20.787,"m,fly"
transcribe,00:35:21.946,00:35:22.446,"m,heroes"
transcribe,00:35:24.473,00:35:24.973,"m,the end"
transcribe,00:35:30.283,00:35:30.783,"m,fly"
transcribe,00:35:32.841,00:35:33.341,"m,dual"
transcribe,00:35:39.303,00:35:39.803,"m,whoop"
transcribe,00:35:39.876,00:35:40.376,"m,trouble"
transcribe,00:35:43.939,00:35:44.439,"m,princess"
transcribe,00:35:46.216,00:35:46.716,"b,c"
transcribe,00:35:46.558,00:35:47.058,"b,c"
transcribe,00:35:47.006,00:35:47.506,"b,c"
transcribe,00:35:47.643,00:35:48.143,"m,it's ok"
transcribe,00:35:49.612,00:35:50.112,"m,learn"
transcribe,00:35:51.021,00:35:51.521,"b,c"
transcribe,00:35:51.377,00:35:51.877,"b,c"
transcribe,00:35:52.432,00:35:52.932,"m,fly"
transcribe,00:35:55.409,00:35:55.909,"b,b"
transcribe,00:35:59.468,00:35:59.968,"b,b"
transcribe,00:36:00.027,00:36:00.527,"b,b"
transcribe,00:36:01.236,00:36:01.736,"m,no?"
transcribe,00:36:06.677,00:36:07.177,"b,c"
transcribe,00:36:08.241,00:36:08.741,"b,b"
transcribe,00:36:09.034,00:36:09.534,"b,b"
transcribe,00:36:09.963,00:36:10.463,"b,b"
transcribe,00:36:10.755,00:36:11.255,"b,b"
transcribe,00:36:18.176,00:36:18.676,"m,xxx"
transcribe,00:36:19.280,00:36:19.780,"b,c"
transcribe,00:36:20.214,00:36:20.714,"b,b"
transcribe,00:36:20.724,00:36:21.224,"m,what?"
transcribe,00:36:21.840,00:36:22.340,"b,c"
transcribe,00:36:22.925,00:36:23.425,"b,c"
transcribe,00:36:24.102,00:36:24.602,"b,b"
transcribe,00:36:24.367,00:36:24.867,"b,b"
transcribe,00:36:25.374,00:36:25.874,"b,c"
transcribe,00:36:27.731,00:36:28.231,"m,what about this guy?"
transcribe,00:36:28.723,00:36:29.223,"m,you like this guy"
transcribe,00:36:30.521,00:36:31.021,"b,b"
transcribe,00:36:34.846,00:36:35.346,"b,b"
transcribe,00:36:35.248,00:36:35.748,"m,where'd the ball go?"
transcribe,00:36:41.092,00:36:41.592,"b,c"
transcribe,00:36:45.524,00:36:46.024,"m,where'd the ball go?"
transcribe,00:36:47.027,00:36:47.527,"b,b"
transcribe,00:36:54.950,00:36:55.450,"b,b"
transcribe,00:37:00.126,00:37:00.626,"b,b"
transcribe,00:37:01.242,00:37:01.742,"b,b"
transcribe,00:37:08.972,00:37:09.472,"b,yeah?"
transcribe,00:37:09.178,00:37:09.678,"m,here we go"
transcribe,00:37:09.319,00:37:09.819,"b,b"
transcribe,00:37:09.618,00:37:10.118,"m,look"
transcribe,00:37:10.740,00:37:11.240,"m,look"
transcribe,00:37:11.704,00:37:12.204,"b,b"
transcribe,00:37:15.024,00:37:15.524,"b,c"
transcribe,00:37:15.968,00:37:16.468,"b,c"
transcribe,00:37:16.010,00:37:16.510,"m,push"
transcribe,00:37:16.122,00:37:16.622,"m,push"
transcribe,00:37:16.400,00:37:16.900,"m,you know"
transcribe,00:37:19.889,00:37:20.389,"b,b"
transcribe,00:37:20.587,00:37:21.087,"b,b"
transcribe,00:37:24.166,00:37:24.666,"m,push it"
transcribe,00:37:24.571,00:37:25.071,"m,push push push"
transcribe,00:37:25.326,00:37:25.826,"m,you know"
transcribe,00:37:27.903,00:37:28.403,"b,b"
transcribe,00:37:32.630,00:37:33.130,"b,b"
transcribe,00:37:40.349,00:37:40.849,"m,whoah"
transcribe,00:37:45.648,00:37:46.148,"b,b"
transcribe,00:37:46.811,00:37:47.311,"b,b"
transcribe,00:37:47.416,00:37:47.916,"b,b"
transcribe,00:37:48.998,00:37:49.498,"b,c"
transcribe,00:37:50.236,00:37:50.736,"b,c"
transcribe,00:37:51.819,00:37:52.319,"b,c"
transcribe,00:37:53.524,00:37:54.024,"b,c"
transcribe,00:37:53.943,00:37:54.443,"m,what are you doing?"
transcribe,00:37:59.970,00:38:00.470,"b,b"
transcribe,00:38:00.948,00:38:01.448,"m,who?"
transcribe,00:38:03.272,00:38:03.772,"b,b"
transcribe,00:38:04.172,00:38:04.672,"b,b"
transcribe,00:38:08.172,00:38:08.672,-
transcribe,00:38:08.621,00:38:09.121,-
transcribe,00:38:10.172,00:38:10.672,"b,c"
transcribe,00:38:12.310,00:38:12.810,"b,b"
transcribe,00:38:15.052,00:38:15.552,"m,hehehe"
transcribe,00:38:15.502,00:38:16.002,"b,yeah"
transcribe,00:38:16.772,00:38:17.272,"b,b"
transcribe,00:38:17.190,00:38:17.690,"m,yeah?"
transcribe,00:38:18.880,00:38:19.380,"m,you gonna go to your room?"
transcribe,00:38:19.470,00:38:19.970,"b,b"
transcribe,00:38:22.321,00:38:22.821,"b,c"
transcribe,00:38:24.151,00:38:24.651,"b,b"
transcribe,00:38:24.615,00:38:25.115,"m,what?"
transcribe,00:38:25.880,00:38:26.380,-
transcribe,00:38:26.245,00:38:26.745,"b,b"
transcribe,00:38:27.560,00:38:28.060,"b,b"
transcribe,00:38:29.298,00:38:29.798,"m,you want me to come with you?"
transcribe,00:38:30.231,00:38:30.731,"b,yeah"
transcribe,00:38:30.833,00:38:31.333,"m,yeah?"
transcribe,00:38:31.810,00:38:32.310,"m,ok"
transcribe,00:38:32.353,00:38:32.853,"m,come on"
transcribe,00:38:35.096,00:38:35.596,"m,you know"
